dundasChartControl1_DRG_DataRowGrouping1_label,dundasChartControl1_DRG_DataRowGrouping1_dundasChartControl1_DCG_Period1_label,dundasChartControl1_DRG_DataRowGrouping1_dundasChartControl1_DCG_Period1_Value_X,dundasChartControl1_DRG_DataRowGrouping1_dundasChartControl1_DCG_Period1_Value_Y
12 month,July,07/13/2020 00:00:00,-0.28
12 month,July,07/14/2020 00:00:00,-0.271
12 month,July,07/15/2020 00:00:00,-0.273
12 month,July,07/16/2020 00:00:00,-0.282
12 month,July,07/17/2020 00:00:00,-0.29
12 month,July,07/20/2020 00:00:00,-0.279
12 month,July,07/21/2020 00:00:00,-0.28
12 month,July,07/22/2020 00:00:00,-0.283
12 month,July,07/23/2020 00:00:00,-0.286
12 month,July,07/24/2020 00:00:00,-0.292
12 month,July,07/27/2020 00:00:00,-0.288
12 month,July,07/28/2020 00:00:00,-0.307
12 month,July,07/29/2020 00:00:00,-0.323
12 month,July,07/30/2020 00:00:00,-0.328
12 month,July,07/31/2020 00:00:00,-0.333
12 month,August,08/03/2020 00:00:00,-0.336
12 month,August,08/04/2020 00:00:00,-0.338
12 month,August,08/05/2020 00:00:00,-0.344
12 month,August,08/06/2020 00:00:00,-0.34
12 month,August,08/07/2020 00:00:00,-0.35
12 month,August,08/10/2020 00:00:00,-0.35
12 month,August,08/11/2020 00:00:00,-0.356
12 month,August,08/12/2020 00:00:00,-0.353
12 month,August,08/13/2020 00:00:00,-0.351
12 month,August,08/14/2020 00:00:00,-0.353
12 month,August,08/17/2020 00:00:00,-0.355
12 month,August,08/18/2020 00:00:00,-0.365
12 month,August,08/19/2020 00:00:00,-0.366
12 month,August,08/20/2020 00:00:00,-0.372
12 month,August,08/21/2020 00:00:00,-0.376
12 month,August,08/24/2020 00:00:00,-0.377
12 month,August,08/25/2020 00:00:00,-0.373
12 month,August,08/26/2020 00:00:00,-0.366
12 month,August,08/27/2020 00:00:00,-0.364
12 month,August,08/28/2020 00:00:00,-0.369
12 month,August,08/31/2020 00:00:00,-0.383
12 month,September,09/01/2020 00:00:00,-0.373
12 month,September,09/02/2020 00:00:00,-0.389
12 month,September,09/03/2020 00:00:00,-0.394
12 month,September,09/04/2020 00:00:00,-0.401
12 month,September,09/07/2020 00:00:00,-0.401
12 month,September,09/08/2020 00:00:00,-0.402
12 month,September,09/09/2020 00:00:00,-0.408
12 month,September,09/10/2020 00:00:00,-0.401
12 month,September,09/11/2020 00:00:00,-0.395
12 month,September,09/14/2020 00:00:00,-0.403
12 month,September,09/15/2020 00:00:00,-0.415
12 month,September,09/16/2020 00:00:00,-0.419
12 month,September,09/17/2020 00:00:00,-0.423
12 month,September,09/18/2020 00:00:00,-0.429
12 month,September,09/21/2020 00:00:00,-0.433
12 month,September,09/22/2020 00:00:00,-0.438
12 month,September,09/23/2020 00:00:00,-0.431
12 month,September,09/24/2020 00:00:00,-0.433
12 month,September,09/25/2020 00:00:00,-0.433
12 month,September,09/28/2020 00:00:00,-0.427
12 month,September,09/29/2020 00:00:00,-0.43
12 month,September,09/30/2020 00:00:00,-0.443
12 month,October,10/01/2020 00:00:00,-0.442
12 month,October,10/02/2020 00:00:00,-0.449
12 month,October,10/05/2020 00:00:00,-0.458
12 month,October,10/06/2020 00:00:00,-0.46
12 month,October,10/07/2020 00:00:00,-0.463
12 month,October,10/08/2020 00:00:00,-0.455
12 month,October,10/09/2020 00:00:00,-0.463
12 month,October,10/12/2020 00:00:00,-0.468
12 month,October,10/13/2020 00:00:00,-0.467
12 month,October,10/14/2020 00:00:00,-0.468
12 month,October,10/15/2020 00:00:00,-0.472
12 month,October,10/16/2020 00:00:00,-0.468
12 month,October,10/19/2020 00:00:00,-0.47
12 month,October,10/20/2020 00:00:00,-0.473
12 month,October,10/21/2020 00:00:00,-0.471
12 month,October,10/22/2020 00:00:00,-0.467
12 month,October,10/23/2020 00:00:00,-0.464
12 month,October,10/26/2020 00:00:00,-0.463
12 month,October,10/27/2020 00:00:00,-0.465
12 month,October,10/28/2020 00:00:00,-0.475
12 month,October,10/29/2020 00:00:00,-0.482
12 month,October,10/30/2020 00:00:00,-0.489

txtb_row_title,txtb_year,txtb_currency,txtb_value
Date,30 Oct 2020,1 week,-0.541
Date,30 Oct 2020,1 month,-0.548
Date,30 Oct 2020,3 month,-0.523
Date,30 Oct 2020,6 month,-0.521
Date,30 Oct 2020,12 month,-0.489
Date,29 Oct 2020,1 week,-0.548
Date,29 Oct 2020,1 month,-0.550
Date,29 Oct 2020,3 month,-0.515
Date,29 Oct 2020,6 month,-0.515
Date,29 Oct 2020,12 month,-0.482
Date,28 Oct 2020,1 week,-0.540
Date,28 Oct 2020,1 month,-0.545
Date,28 Oct 2020,3 month,-0.512
Date,28 Oct 2020,6 month,-0.505
Date,28 Oct 2020,12 month,-0.475
Date,27 Oct 2020,1 week,-0.538
Date,27 Oct 2020,1 month,-0.543
Date,27 Oct 2020,3 month,-0.510
Date,27 Oct 2020,6 month,-0.507
Date,27 Oct 2020,12 month,-0.465
Date,26 Oct 2020,1 week,-0.547
Date,26 Oct 2020,1 month,-0.539
Date,26 Oct 2020,3 month,-0.509
Date,26 Oct 2020,6 month,-0.496
Date,26 Oct 2020,12 month,-0.463
Date,23 Oct 2020,1 week,-0.533
Date,23 Oct 2020,1 month,-0.539
Date,23 Oct 2020,3 month,-0.512
Date,23 Oct 2020,6 month,-0.496
Date,23 Oct 2020,12 month,-0.464
Date,22 Oct 2020,1 week,-0.533
Date,22 Oct 2020,1 month,-0.553
Date,22 Oct 2020,3 month,-0.511
Date,22 Oct 2020,6 month,-0.498
Date,22 Oct 2020,12 month,-0.467
Date,21 Oct 2020,1 week,-0.538
Date,21 Oct 2020,1 month,-0.539
Date,21 Oct 2020,3 month,-0.507
Date,21 Oct 2020,6 month,-0.498
Date,21 Oct 2020,12 month,-0.471
Date,20 Oct 2020,1 week,-0.536
Date,20 Oct 2020,1 month,-0.543
Date,20 Oct 2020,3 month,-0.507
Date,20 Oct 2020,6 month,-0.498
Date,20 Oct 2020,12 month,-0.473
Date,19 Oct 2020,1 week,-0.537
Date,19 Oct 2020,1 month,-0.538
Date,19 Oct 2020,3 month,-0.509
Date,19 Oct 2020,6 month,-0.497
Date,19 Oct 2020,12 month,-0.470
Date,16 Oct 2020,1 week,-0.521
Date,16 Oct 2020,1 month,-0.534
Date,16 Oct 2020,3 month,-0.509
Date,16 Oct 2020,6 month,-0.498
Date,16 Oct 2020,12 month,-0.468
Date,15 Oct 2020,1 week,-0.533
Date,15 Oct 2020,1 month,-0.539
Date,15 Oct 2020,3 month,-0.507
Date,15 Oct 2020,6 month,-0.497
Date,15 Oct 2020,12 month,-0.472
Date,14 Oct 2020,1 week,-0.536
Date,14 Oct 2020,1 month,-0.535
Date,14 Oct 2020,3 month,-0.511
Date,14 Oct 2020,6 month,-0.493
Date,14 Oct 2020,12 month,-0.468
Date,13 Oct 2020,1 week,-0.537
Date,13 Oct 2020,1 month,-0.535
Date,13 Oct 2020,3 month,-0.508
Date,13 Oct 2020,6 month,-0.483
Date,13 Oct 2020,12 month,-0.467
Date,12 Oct 2020,1 week,-0.542
Date,12 Oct 2020,1 month,-0.538
Date,12 Oct 2020,3 month,-0.511
Date,12 Oct 2020,6 month,-0.485
Date,12 Oct 2020,12 month,-0.468
Date,9 Oct 2020,1 week,-0.538
Date,9 Oct 2020,1 month,-0.526
Date,9 Oct 2020,3 month,-0.509
Date,9 Oct 2020,6 month,-0.486
Date,9 Oct 2020,12 month,-0.463
Date,8 Oct 2020,1 week,-0.544
Date,8 Oct 2020,1 month,-0.534
Date,8 Oct 2020,3 month,-0.506
Date,8 Oct 2020,6 month,-0.486
Date,8 Oct 2020,12 month,-0.455
Date,7 Oct 2020,1 week,-0.546
Date,7 Oct 2020,1 month,-0.540
Date,7 Oct 2020,3 month,-0.508
Date,7 Oct 2020,6 month,-0.488
Date,7 Oct 2020,12 month,-0.463
Date,6 Oct 2020,1 week,-0.541
Date,6 Oct 2020,1 month,-0.540
Date,6 Oct 2020,3 month,-0.505
Date,6 Oct 2020,6 month,-0.479
Date,6 Oct 2020,12 month,-0.460
Date,5 Oct 2020,1 week,-0.539
Date,5 Oct 2020,1 month,-0.534
Date,5 Oct 2020,3 month,-0.509
Date,5 Oct 2020,6 month,-0.488
Date,5 Oct 2020,12 month,-0.458
Date,2 Oct 2020,1 week,-0.537
Date,2 Oct 2020,1 month,-0.528
Date,2 Oct 2020,3 month,-0.505
Date,2 Oct 2020,6 month,-0.473
Date,2 Oct 2020,12 month,-0.449
Date,1 Oct 2020,1 week,-0.555
Date,1 Oct 2020,1 month,-0.526
Date,1 Oct 2020,3 month,-0.498
Date,1 Oct 2020,6 month,-0.481
Date,1 Oct 2020,12 month,-0.442
Date,30 Sep 2020,1 week,-0.547
Date,30 Sep 2020,1 month,-0.529
Date,30 Sep 2020,3 month,-0.498
Date,30 Sep 2020,6 month,-0.480
Date,30 Sep 2020,12 month,-0.443
Date,29 Sep 2020,1 week,-0.543
Date,29 Sep 2020,1 month,-0.523
Date,29 Sep 2020,3 month,-0.494
Date,29 Sep 2020,6 month,-0.474
Date,29 Sep 2020,12 month,-0.430
Date,28 Sep 2020,1 week,-0.545
Date,28 Sep 2020,1 month,-0.524
Date,28 Sep 2020,3 month,-0.493
Date,28 Sep 2020,6 month,-0.470
Date,28 Sep 2020,12 month,-0.427
Date,25 Sep 2020,1 week,-0.530
Date,25 Sep 2020,1 month,-0.523
Date,25 Sep 2020,3 month,-0.498
Date,25 Sep 2020,6 month,-0.468
Date,25 Sep 2020,12 month,-0.433
Date,24 Sep 2020,1 week,-0.536
Date,24 Sep 2020,1 month,-0.518
Date,24 Sep 2020,3 month,-0.493
Date,24 Sep 2020,6 month,-0.472
Date,24 Sep 2020,12 month,-0.433
Date,23 Sep 2020,1 week,-0.541
Date,23 Sep 2020,1 month,-0.531
Date,23 Sep 2020,3 month,-0.498
Date,23 Sep 2020,6 month,-0.468
Date,23 Sep 2020,12 month,-0.431
Date,22 Sep 2020,1 week,-0.533
Date,22 Sep 2020,1 month,-0.526
Date,22 Sep 2020,3 month,-0.508
Date,22 Sep 2020,6 month,-0.473
Date,22 Sep 2020,12 month,-0.438
Date,21 Sep 2020,1 week,-0.539
Date,21 Sep 2020,1 month,-0.533
Date,21 Sep 2020,3 month,-0.508
Date,21 Sep 2020,6 month,-0.470
Date,21 Sep 2020,12 month,-0.433
Date,18 Sep 2020,1 week,-0.534
Date,18 Sep 2020,1 month,-0.523
Date,18 Sep 2020,3 month,-0.504
Date,18 Sep 2020,6 month,-0.468
Date,18 Sep 2020,12 month,-0.429
Date,17 Sep 2020,1 week,-0.538
Date,17 Sep 2020,1 month,-0.529
Date,17 Sep 2020,3 month,-0.501
Date,17 Sep 2020,6 month,-0.463
Date,17 Sep 2020,12 month,-0.423
Date,16 Sep 2020,1 week,-0.539
Date,16 Sep 2020,1 month,-0.526
Date,16 Sep 2020,3 month,-0.487
Date,16 Sep 2020,6 month,-0.462
Date,16 Sep 2020,12 month,-0.419
Date,15 Sep 2020,1 week,-0.539
Date,15 Sep 2020,1 month,-0.523
Date,15 Sep 2020,3 month,-0.485
Date,15 Sep 2020,6 month,-0.458
Date,15 Sep 2020,12 month,-0.415
Date,14 Sep 2020,1 week,-0.535
Date,14 Sep 2020,1 month,-0.526
Date,14 Sep 2020,3 month,-0.484
Date,14 Sep 2020,6 month,-0.460
Date,14 Sep 2020,12 month,-0.403
Date,11 Sep 2020,1 week,-0.530
Date,11 Sep 2020,1 month,-0.516
Date,11 Sep 2020,3 month,-0.484
Date,11 Sep 2020,6 month,-0.455
Date,11 Sep 2020,12 month,-0.395
Date,10 Sep 2020,1 week,-0.538
Date,10 Sep 2020,1 month,-0.535
Date,10 Sep 2020,3 month,-0.488
Date,10 Sep 2020,6 month,-0.458
Date,10 Sep 2020,12 month,-0.401
Date,9 Sep 2020,1 week,-0.540
Date,9 Sep 2020,1 month,-0.519
Date,9 Sep 2020,3 month,-0.493
Date,9 Sep 2020,6 month,-0.463
Date,9 Sep 2020,12 month,-0.408
Date,8 Sep 2020,1 week,-0.536
Date,8 Sep 2020,1 month,-0.515
Date,8 Sep 2020,3 month,-0.488
Date,8 Sep 2020,6 month,-0.459
Date,8 Sep 2020,12 month,-0.402
Date,7 Sep 2020,1 week,-0.536
Date,7 Sep 2020,1 month,-0.513
Date,7 Sep 2020,3 month,-0.487
Date,7 Sep 2020,6 month,-0.459
Date,7 Sep 2020,12 month,-0.401
Date,4 Sep 2020,1 week,-0.530
Date,4 Sep 2020,1 month,-0.517
Date,4 Sep 2020,3 month,-0.483
Date,4 Sep 2020,6 month,-0.451
Date,4 Sep 2020,12 month,-0.401
Date,3 Sep 2020,1 week,-0.532
Date,3 Sep 2020,1 month,-0.512
Date,3 Sep 2020,3 month,-0.480
Date,3 Sep 2020,6 month,-0.455
Date,3 Sep 2020,12 month,-0.394
Date,2 Sep 2020,1 week,-0.530
Date,2 Sep 2020,1 month,-0.507
Date,2 Sep 2020,3 month,-0.478
Date,2 Sep 2020,6 month,-0.451
Date,2 Sep 2020,12 month,-0.389
Date,1 Sep 2020,1 week,-0.529
Date,1 Sep 2020,1 month,-0.510
Date,1 Sep 2020,3 month,-0.478
Date,1 Sep 2020,6 month,-0.441
Date,1 Sep 2020,12 month,-0.373
Date,31 Aug 2020,1 week,-0.540
Date,31 Aug 2020,1 month,-0.522
Date,31 Aug 2020,3 month,-0.477
Date,31 Aug 2020,6 month,-0.448
Date,31 Aug 2020,12 month,-0.383
Date,28 Aug 2020,1 week,-0.538
Date,28 Aug 2020,1 month,-0.523
Date,28 Aug 2020,3 month,-0.477
Date,28 Aug 2020,6 month,-0.444
Date,28 Aug 2020,12 month,-0.369
Date,27 Aug 2020,1 week,-0.529
Date,27 Aug 2020,1 month,-0.520
Date,27 Aug 2020,3 month,-0.477
Date,27 Aug 2020,6 month,-0.439
Date,27 Aug 2020,12 month,-0.364
Date,26 Aug 2020,1 week,-0.538
Date,26 Aug 2020,1 month,-0.515
Date,26 Aug 2020,3 month,-0.476
Date,26 Aug 2020,6 month,-0.443
Date,26 Aug 2020,12 month,-0.366
Date,25 Aug 2020,1 week,-0.530
Date,25 Aug 2020,1 month,-0.515
Date,25 Aug 2020,3 month,-0.481
Date,25 Aug 2020,6 month,-0.443
Date,25 Aug 2020,12 month,-0.373
Date,24 Aug 2020,1 week,-0.540
Date,24 Aug 2020,1 month,-0.518
Date,24 Aug 2020,3 month,-0.488
Date,24 Aug 2020,6 month,-0.442
Date,24 Aug 2020,12 month,-0.377
Date,21 Aug 2020,1 week,-0.533
Date,21 Aug 2020,1 month,-0.517
Date,21 Aug 2020,3 month,-0.487
Date,21 Aug 2020,6 month,-0.441
Date,21 Aug 2020,12 month,-0.376
Date,20 Aug 2020,1 week,-0.538
Date,20 Aug 2020,1 month,-0.523
Date,20 Aug 2020,3 month,-0.491
Date,20 Aug 2020,6 month,-0.444
Date,20 Aug 2020,12 month,-0.372
Date,19 Aug 2020,1 week,-0.535
Date,19 Aug 2020,1 month,-0.519
Date,19 Aug 2020,3 month,-0.488
Date,19 Aug 2020,6 month,-0.442
Date,19 Aug 2020,12 month,-0.366
Date,18 Aug 2020,1 week,-0.534
Date,18 Aug 2020,1 month,-0.517
Date,18 Aug 2020,3 month,-0.483
Date,18 Aug 2020,6 month,-0.440
Date,18 Aug 2020,12 month,-0.365
Date,17 Aug 2020,1 week,-0.538
Date,17 Aug 2020,1 month,-0.519
Date,17 Aug 2020,3 month,-0.480
Date,17 Aug 2020,6 month,-0.433
Date,17 Aug 2020,12 month,-0.355
Date,14 Aug 2020,1 week,-0.526
Date,14 Aug 2020,1 month,-0.519
Date,14 Aug 2020,3 month,-0.482
Date,14 Aug 2020,6 month,-0.432
Date,14 Aug 2020,12 month,-0.353
Date,13 Aug 2020,1 week,-0.530
Date,13 Aug 2020,1 month,-0.519
Date,13 Aug 2020,3 month,-0.481
Date,13 Aug 2020,6 month,-0.433
Date,13 Aug 2020,12 month,-0.351
Date,12 Aug 2020,1 week,-0.537
Date,12 Aug 2020,1 month,-0.511
Date,12 Aug 2020,3 month,-0.486
Date,12 Aug 2020,6 month,-0.428
Date,12 Aug 2020,12 month,-0.353
Date,11 Aug 2020,1 week,-0.535
Date,11 Aug 2020,1 month,-0.514
Date,11 Aug 2020,3 month,-0.482
Date,11 Aug 2020,6 month,-0.426
Date,11 Aug 2020,12 month,-0.356
Date,10 Aug 2020,1 week,-0.543
Date,10 Aug 2020,1 month,-0.519
Date,10 Aug 2020,3 month,-0.478
Date,10 Aug 2020,6 month,-0.422
Date,10 Aug 2020,12 month,-0.350
Date,7 Aug 2020,1 week,-0.525
Date,7 Aug 2020,1 month,-0.510
Date,7 Aug 2020,3 month,-0.478
Date,7 Aug 2020,6 month,-0.418
Date,7 Aug 2020,12 month,-0.350
Date,6 Aug 2020,1 week,-0.527
Date,6 Aug 2020,1 month,-0.512
Date,6 Aug 2020,3 month,-0.474
Date,6 Aug 2020,6 month,-0.417
Date,6 Aug 2020,12 month,-0.340
Date,5 Aug 2020,1 week,-0.533
Date,5 Aug 2020,1 month,-0.515
Date,5 Aug 2020,3 month,-0.467
Date,5 Aug 2020,6 month,-0.418
Date,5 Aug 2020,12 month,-0.344
Date,4 Aug 2020,1 week,-0.534
Date,4 Aug 2020,1 month,-0.521
Date,4 Aug 2020,3 month,-0.472
Date,4 Aug 2020,6 month,-0.421
Date,4 Aug 2020,12 month,-0.338
Date,3 Aug 2020,1 week,-0.537
Date,3 Aug 2020,1 month,-0.516
Date,3 Aug 2020,3 month,-0.469
Date,3 Aug 2020,6 month,-0.417
Date,3 Aug 2020,12 month,-0.336
Date,31 Jul 2020,1 week,-0.523
Date,31 Jul 2020,1 month,-0.510
Date,31 Jul 2020,3 month,-0.463
Date,31 Jul 2020,6 month,-0.407
Date,31 Jul 2020,12 month,-0.333
Date,30 Jul 2020,1 week,-0.533
Date,30 Jul 2020,1 month,-0.519
Date,30 Jul 2020,3 month,-0.461
Date,30 Jul 2020,6 month,-0.399
Date,30 Jul 2020,12 month,-0.328
Date,29 Jul 2020,1 week,-0.541
Date,29 Jul 2020,1 month,-0.523
Date,29 Jul 2020,3 month,-0.458
Date,29 Jul 2020,6 month,-0.389
Date,29 Jul 2020,12 month,-0.323
Date,28 Jul 2020,1 week,-0.527
Date,28 Jul 2020,1 month,-0.515
Date,28 Jul 2020,3 month,-0.454
Date,28 Jul 2020,6 month,-0.379
Date,28 Jul 2020,12 month,-0.307
Date,27 Jul 2020,1 week,-0.538
Date,27 Jul 2020,1 month,-0.516
Date,27 Jul 2020,3 month,-0.457
Date,27 Jul 2020,6 month,-0.375
Date,27 Jul 2020,12 month,-0.288
Date,24 Jul 2020,1 week,-0.521
Date,24 Jul 2020,1 month,-0.513
Date,24 Jul 2020,3 month,-0.448
Date,24 Jul 2020,6 month,-0.373
Date,24 Jul 2020,12 month,-0.292
Date,23 Jul 2020,1 week,-0.539
Date,23 Jul 2020,1 month,-0.515
Date,23 Jul 2020,3 month,-0.453
Date,23 Jul 2020,6 month,-0.373
Date,23 Jul 2020,12 month,-0.286
Date,22 Jul 2020,1 week,-0.531
Date,22 Jul 2020,1 month,-0.510
Date,22 Jul 2020,3 month,-0.454
Date,22 Jul 2020,6 month,-0.355
Date,22 Jul 2020,12 month,-0.283
Date,21 Jul 2020,1 week,-0.535
Date,21 Jul 2020,1 month,-0.501
Date,21 Jul 2020,3 month,-0.452
Date,21 Jul 2020,6 month,-0.353
Date,21 Jul 2020,12 month,-0.280
Date,20 Jul 2020,1 week,-0.523
Date,20 Jul 2020,1 month,-0.500
Date,20 Jul 2020,3 month,-0.443
Date,20 Jul 2020,6 month,-0.348
Date,20 Jul 2020,12 month,-0.279
Date,17 Jul 2020,1 week,-0.513
Date,17 Jul 2020,1 month,-0.506
Date,17 Jul 2020,3 month,-0.443
Date,17 Jul 2020,6 month,-0.351
Date,17 Jul 2020,12 month,-0.290
Date,16 Jul 2020,1 week,-0.528
Date,16 Jul 2020,1 month,-0.501
Date,16 Jul 2020,3 month,-0.449
Date,16 Jul 2020,6 month,-0.352
Date,16 Jul 2020,12 month,-0.282
Date,15 Jul 2020,1 week,-0.533
Date,15 Jul 2020,1 month,-0.513
Date,15 Jul 2020,3 month,-0.443
Date,15 Jul 2020,6 month,-0.333
Date,15 Jul 2020,12 month,-0.273
Date,14 Jul 2020,1 week,-0.536
Date,14 Jul 2020,1 month,-0.508
Date,14 Jul 2020,3 month,-0.433
Date,14 Jul 2020,6 month,-0.330
Date,14 Jul 2020,12 month,-0.271
Date,13 Jul 2020,1 week,-0.528
Date,13 Jul 2020,1 month,-0.503
Date,13 Jul 2020,3 month,-0.435
Date,13 Jul 2020,6 month,-0.332
Date,13 Jul 2020,12 month,-0.280
Date,10 Jul 2020,1 week,-0.522
Date,10 Jul 2020,1 month,-0.503
Date,10 Jul 2020,3 month,-0.440
Date,10 Jul 2020,6 month,-0.330
Date,10 Jul 2020,12 month,-0.284
Date,9 Jul 2020,1 week,-0.523
Date,9 Jul 2020,1 month,-0.498
Date,9 Jul 2020,3 month,-0.438
Date,9 Jul 2020,6 month,-0.328
Date,9 Jul 2020,12 month,-0.263
Date,8 Jul 2020,1 week,-0.533
Date,8 Jul 2020,1 month,-0.507
Date,8 Jul 2020,3 month,-0.433
Date,8 Jul 2020,6 month,-0.322
Date,8 Jul 2020,12 month,-0.263
Date,7 Jul 2020,1 week,-0.521
Date,7 Jul 2020,1 month,-0.511
Date,7 Jul 2020,3 month,-0.436
Date,7 Jul 2020,6 month,-0.313
Date,7 Jul 2020,12 month,-0.258
Date,6 Jul 2020,1 week,-0.520
Date,6 Jul 2020,1 month,-0.508
Date,6 Jul 2020,3 month,-0.441
Date,6 Jul 2020,6 month,-0.308
Date,6 Jul 2020,12 month,-0.243
Date,3 Jul 2020,1 week,-0.519
Date,3 Jul 2020,1 month,-0.502
Date,3 Jul 2020,3 month,-0.435
Date,3 Jul 2020,6 month,-0.314
Date,3 Jul 2020,12 month,-0.238
Date,2 Jul 2020,1 week,-0.523
Date,2 Jul 2020,1 month,-0.509
Date,2 Jul 2020,3 month,-0.429
Date,2 Jul 2020,6 month,-0.302
Date,2 Jul 2020,12 month,-0.237
Date,1 Jul 2020,1 week,-0.524
Date,1 Jul 2020,1 month,-0.512
Date,1 Jul 2020,3 month,-0.417
Date,1 Jul 2020,6 month,-0.295
Date,1 Jul 2020,12 month,-0.233
Date,30 Jun 2020,1 week,-0.518
Date,30 Jun 2020,1 month,-0.510
Date,30 Jun 2020,3 month,-0.422
Date,30 Jun 2020,6 month,-0.308
Date,30 Jun 2020,12 month,-0.225
Date,29 Jun 2020,1 week,-0.518
Date,29 Jun 2020,1 month,-0.507
Date,29 Jun 2020,3 month,-0.413
Date,29 Jun 2020,6 month,-0.287
Date,29 Jun 2020,12 month,-0.205
Date,26 Jun 2020,1 week,-0.514
Date,26 Jun 2020,1 month,-0.504
Date,26 Jun 2020,3 month,-0.403
Date,26 Jun 2020,6 month,-0.283
Date,26 Jun 2020,12 month,-0.199
Date,25 Jun 2020,1 week,-0.522
Date,25 Jun 2020,1 month,-0.504
Date,25 Jun 2020,3 month,-0.402
Date,25 Jun 2020,6 month,-0.268
Date,25 Jun 2020,12 month,-0.188
Date,24 Jun 2020,1 week,-0.513
Date,24 Jun 2020,1 month,-0.508
Date,24 Jun 2020,3 month,-0.398
Date,24 Jun 2020,6 month,-0.278
Date,24 Jun 2020,12 month,-0.184
Date,23 Jun 2020,1 week,-0.523
Date,23 Jun 2020,1 month,-0.508
Date,23 Jun 2020,3 month,-0.409
Date,23 Jun 2020,6 month,-0.269
Date,23 Jun 2020,12 month,-0.188
Date,22 Jun 2020,1 week,-0.519
Date,22 Jun 2020,1 month,-0.509
Date,22 Jun 2020,3 month,-0.400
Date,22 Jun 2020,6 month,-0.259
Date,22 Jun 2020,12 month,-0.179
Date,19 Jun 2020,1 week,-0.516
Date,19 Jun 2020,1 month,-0.507
Date,19 Jun 2020,3 month,-0.407
Date,19 Jun 2020,6 month,-0.234
Date,19 Jun 2020,12 month,-0.169
Date,18 Jun 2020,1 week,-0.522
Date,18 Jun 2020,1 month,-0.503
Date,18 Jun 2020,3 month,-0.389
Date,18 Jun 2020,6 month,-0.228
Date,18 Jun 2020,12 month,-0.147
Date,17 Jun 2020,1 week,-0.523
Date,17 Jun 2020,1 month,-0.492
Date,17 Jun 2020,3 month,-0.396
Date,17 Jun 2020,6 month,-0.215
Date,17 Jun 2020,12 month,-0.130
Date,16 Jun 2020,1 week,-0.515
Date,16 Jun 2020,1 month,-0.481
Date,16 Jun 2020,3 month,-0.372
Date,16 Jun 2020,6 month,-0.206
Date,16 Jun 2020,12 month,-0.135
Date,15 Jun 2020,1 week,-0.523
Date,15 Jun 2020,1 month,-0.484
Date,15 Jun 2020,3 month,-0.355
Date,15 Jun 2020,6 month,-0.206
Date,15 Jun 2020,12 month,-0.135
Date,12 Jun 2020,1 week,-0.515
Date,12 Jun 2020,1 month,-0.482
Date,12 Jun 2020,3 month,-0.366
Date,12 Jun 2020,6 month,-0.199
Date,12 Jun 2020,12 month,-0.124
Date,11 Jun 2020,1 week,-0.513
Date,11 Jun 2020,1 month,-0.479
Date,11 Jun 2020,3 month,-0.358
Date,11 Jun 2020,6 month,-0.183
Date,11 Jun 2020,12 month,-0.118
Date,10 Jun 2020,1 week,-0.523
Date,10 Jun 2020,1 month,-0.478
Date,10 Jun 2020,3 month,-0.351
Date,10 Jun 2020,6 month,-0.193
Date,10 Jun 2020,12 month,-0.118
Date,9 Jun 2020,1 week,-0.508
Date,9 Jun 2020,1 month,-0.487
Date,9 Jun 2020,3 month,-0.364
Date,9 Jun 2020,6 month,-0.194
Date,9 Jun 2020,12 month,-0.133
Date,8 Jun 2020,1 week,-0.516
Date,8 Jun 2020,1 month,-0.481
Date,8 Jun 2020,3 month,-0.365
Date,8 Jun 2020,6 month,-0.195
Date,8 Jun 2020,12 month,-0.120
Date,5 Jun 2020,1 week,-0.519
Date,5 Jun 2020,1 month,-0.483
Date,5 Jun 2020,3 month,-0.353
Date,5 Jun 2020,6 month,-0.196
Date,5 Jun 2020,12 month,-0.120
Date,4 Jun 2020,1 week,-0.521
Date,4 Jun 2020,1 month,-0.472
Date,4 Jun 2020,3 month,-0.352
Date,4 Jun 2020,6 month,-0.179
Date,4 Jun 2020,12 month,-0.112
Date,3 Jun 2020,1 week,-0.518
Date,3 Jun 2020,1 month,-0.488
Date,3 Jun 2020,3 month,-0.342
Date,3 Jun 2020,6 month,-0.174
Date,3 Jun 2020,12 month,-0.105
Date,2 Jun 2020,1 week,-0.519
Date,2 Jun 2020,1 month,-0.478
Date,2 Jun 2020,3 month,-0.330
Date,2 Jun 2020,6 month,-0.182
Date,2 Jun 2020,12 month,-0.107
Date,1 Jun 2020,1 week,-0.520
Date,1 Jun 2020,1 month,-0.498
Date,1 Jun 2020,3 month,-0.325
Date,1 Jun 2020,6 month,-0.163
Date,1 Jun 2020,12 month,-0.103
Date,29 May 2020,1 week,-0.511
Date,29 May 2020,1 month,-0.482
Date,29 May 2020,3 month,-0.307
Date,29 May 2020,6 month,-0.158
Date,29 May 2020,12 month,-0.085
Date,28 May 2020,1 week,-0.504
Date,28 May 2020,1 month,-0.461
Date,28 May 2020,3 month,-0.290
Date,28 May 2020,6 month,-0.142
Date,28 May 2020,12 month,-0.078
Date,27 May 2020,1 week,-0.518
Date,27 May 2020,1 month,-0.475
Date,27 May 2020,3 month,-0.280
Date,27 May 2020,6 month,-0.149
Date,27 May 2020,12 month,-0.076
Date,26 May 2020,1 week,-0.513
Date,26 May 2020,1 month,-0.462
Date,26 May 2020,3 month,-0.274
